organization_id,order_id,cart_id,customer_name,total_items,grand_total_amount,charges_amount,processing,is_processed,is_confirmed,is_tax_included,date_ordered,amount_tendered,amount_refunded,created,created_by,updated,updated_by,active
7963708e-d526-4f14-b67d-45880922f980,7782169f-e317-4bc6-b56b-7bea659bed4d,f50c7703-6adb-4fd3-8af1-c26fd7348c73,Samuel Spencer,7,,,false,false,false,false,8/8/2015,4.27,24.51,7/22/2015,1d55720e-f77d-4443-b7ad-bab88f0e9d00,,,false
0a69e5bb-ce23-4ec7-aeef-0810b54104ed,ada2e960-ad77-4894-89d2-231ecf31c18f,69c39259-3bec-4858-9cdd-8ba31e826d5a,Alice George,8,,,false,false,false,false,7/4/2015,47.9,45.21,11/15/2015,0eac427b-561b-4479-9293-cb1ba47fa60d,,,false
9b6561b1-516b-4b27-abd3-6a319d8e029c,2ea7c4f1-1010-401c-9069-1f23853410bb,0f3e2583-2e83-4ec9-972a-91b5142d7951,Lillian Lawrence,7,7691.03,1.68,false,false,true,false,12/31/2015,57.3,6.22,1/12/2016,89437d09-b47e-4e83-a175-3d276eb91c73,9/4/2015,675e3c9d-8c69-4bcb-ba3b-7535aaa84e12,true
2ec8e050-7742-4d34-9ec4-fd91cf7a4fac,11468024-7e97-4998-b127-cabc287be793,bdd74a3c-a9a3-4b24-9573-c95b7d7b4de5,Benjamin Austin,3,7687.12,3.91,false,true,false,true,4/5/2016,15.04,49.13,1/15/2016,cab3fb17-c0d5-4a51-b4ee-53b45bcef3f1,6/25/2016,a7cfc0a9-7563-4b00-9fc2-c1d2730a72b0,false
0a1dac85-60e2-49ab-91f8-602a9668bae7,c215bc56-aa50-4238-b047-2ccbbcc4fab4,4489149a-5d42-4e9a-a7a7-3e6f765f60d6,Kelly Reynolds,4,,,true,true,false,true,5/18/2016,88.99,48.28,2/5/2016,37cfd20b-8064-409f-9765-7db0f3acc213,,,false
b092484f-e8ee-4c8c-9345-07c75a7fd316,fbcb9e3c-680a-4a21-8e2d-a9a7787f2ac4,bd32a2df-8ad6-4220-a4c6-8110eb4fe09c,Eugene Griffin,14,455.34,4.23,false,false,true,false,8/9/2015,85.8,77.64,3/2/2016,6502283f-a699-4dcf-b165-19b6968db454,7/17/2015,edf4c0ef-ddcd-4989-98a6-96ead414746c,false
87f47c51-24f9-498a-b286-85e9494ad753,cdab7abd-1757-481e-8337-301506a417c3,57d605a7-79ab-4080-be11-fd6b1c1aec09,Stephen Dunn,9,,,false,true,false,false,5/29/2016,25.0,74.63,9/28/2015,2457865b-fd5d-4da4-8ba3-e40ff3fbe995,,,false
28e69b13-a192-4f6a-a126-c285a86e952e,c5fca522-af9e-4b6e-85ab-a230bc3bf230,9bcf9f1d-2c09-4d97-a99f-a793c310b4a6,Mildred Carter,16,,,false,false,true,true,7/25/2015,40.76,41.05,4/29/2016,6d44e21e-f174-43c6-b9b7-4c226da5c554,,,false
b22bbfd4-063b-4e9c-9fa5-42a9256ea634,b4b7e678-03d4-4fc4-af9b-0b66f386d098,83a6ebde-d390-430e-ad5d-3b2b9a53013c,Rachel Bennett,7,,,true,true,false,true,9/30/2015,47.24,69.52,3/10/2016,bfadd838-dc21-4b01-8e2e-eb674b498e66,,,false
d88422da-4e7c-4619-844e-e221ae55b8da,9396ba81-683f-4438-b370-aeb5d46585dd,754d1fc1-a836-4d77-b5bc-92a3dd864d57,Lawrence Kelly,9,,,true,true,false,true,1/9/2016,18.54,77.49,1/25/2016,33441b0b-50db-4c8a-b39f-817784ed60f9,,,true
684e8317-aada-45fd-ba60-06f712c59876,8753f783-06b9-48a1-b4da-43cda823b96f,b70be1ea-6813-494a-aa64-a396d833fad0,Walter Vasquez,13,,,true,false,true,true,12/28/2015,5.08,72.58,6/9/2016,8dcbe8f4-edbf-4a52-a3ed-873ced79e24c,,,true
1971ffca-54c2-4516-a069-c8c1ec0a094b,77fbc626-fb71-4bb7-8461-af0ed3476b78,8fa425b6-4c43-4aae-beed-7c8923fb8fba,John Harper,4,8867.45,1.68,false,true,false,false,5/3/2016,60.31,72.05,8/5/2015,3b2157b5-fd4b-48f7-a49d-ec90d28d4dc8,4/16/2016,2bf387a8-f067-4d03-921a-65b76249f049,true
4f93d652-dbe8-4e32-8bf7-1fd7028aad42,3095e1d4-4a9c-484c-9361-e309c69043cc,f234f0c2-7694-49a8-8758-029780b4082b,Diane Woods,18,,,true,false,false,true,10/19/2015,6.0,57.85,4/16/2016,6ad8b0ce-e241-46cd-ad7a-079df6704cc2,,,true
0ab2888e-92e3-4e18-8e71-d2b0dd8a4d34,6d252e69-c35d-4e24-8328-d5f5cbda87ac,12c20ea8-9131-4dd2-a912-84c8d520db7f,Ryan Rodriguez,8,,,true,true,true,false,7/19/2015,70.24,95.54,2/1/2016,9c9ae010-b95c-4db7-978b-00ab98d2ee6a,,,false
f0b0aa19-8590-4356-9ac4-30c90d02fd88,565b16f5-08fc-45c8-b16a-288ce5d228d6,68698f56-e722-418f-a045-dcbe0a80ea93,Patrick Martin,1,6833.72,8.66,false,true,true,false,8/17/2015,58.84,14.84,1/13/2016,fbc65c86-ff71-4570-b46a-fc5c57aee982,12/10/2015,6502283f-a699-4dcf-b165-19b6968db454,true
c1ae1981-4f04-4f26-8bb7-bd017b984ced,b0c9c43a-505d-46e8-b953-bec31fed090a,f3936f22-83dc-4a36-8d01-9ee3c1324951,Randy Banks,11,,,true,false,true,false,9/23/2015,86.8,29.36,6/16/2016,877421dc-e137-4d68-8e54-025dedde83b8,,,false
5797bc55-d1e6-462a-965a-2e70dd0f9f32,edaeab17-a495-4de6-b7ef-73a11d241cac,571f6786-6151-41ae-bd76-f5f0283cc050,Matthew Peterson,17,,,true,true,false,false,9/26/2015,76.57,51.5,11/16/2015,a7ca8f91-06b4-4257-9db1-97ebe2b07544,,,false
bdc80d6f-aefb-45a6-94fc-0f9563f9a907,d11cdf0d-adfb-43ba-bd72-ed32dd6010e5,ee9714c8-c2ce-47c3-ae09-c6587a589f91,Dorothy Graham,20,,,true,true,true,false,9/22/2015,84.26,62.33,11/24/2015,9170bbab-3dbb-4034-a286-ebc500bdfc40,,,false
f1da1f04-ffc0-48f0-b457-925fe3e12e22,2b0b2658-e111-4add-93bf-51049f7bc340,deeec500-0635-491f-b5a8-88c1d07bd5af,Teresa Myers,7,,,false,false,false,false,6/26/2016,25.84,43.73,5/26/2016,4c72dfd9-660b-499d-a1c7-a484d7404346,,,false
2b83d8b6-c079-4b44-92ea-f8321d1ad049,6ccfe712-f48a-433e-bd53-c0788fd61f27,c86704a0-b5ca-4221-a796-7a78547bcabb,Cynthia Hart,17,,,false,true,false,true,6/29/2016,3.53,47.55,6/12/2016,1318ba52-cbce-4932-9c6a-0c2a947a60a0,,,false
5023d166-96ba-4362-af49-29504f3c1a1d,591814a4-cc24-43bd-9734-518dc26d9210,f0c8f158-fd3e-46c6-aa98-660e150c09ef,Matthew Scott,9,,,false,true,false,true,8/4/2015,46.45,21.66,8/30/2015,348e3ed5-a95e-470c-b13a-2720eafa5fb3,,,true
774be4ff-59c0-4dda-9a7e-74a6517c7085,74fb1539-a48a-47cc-91aa-3678726dc9ad,77b2853a-5e2e-41ef-a263-ce67c4133b11,Antonio Spencer,6,,,true,false,true,true,8/14/2015,85.68,83.95,5/20/2016,2457865b-fd5d-4da4-8ba3-e40ff3fbe995,,,true
71a4a08b-b46e-42c7-9387-1c752128160f,015435ce-8eed-4f1e-acc1-71a72943034f,a3d521c4-f605-440f-811b-4285f6046ef1,Robin Murphy,5,527.44,1.06,false,true,false,true,1/9/2016,7.92,65.97,11/16/2015,5e52592b-6736-45bb-bc4f-c72b91cb5848,3/21/2016,eef7f7f7-afab-4bf5-8937-4440c4df5d94,false
94245f33-094a-4c65-b26b-2ce410d9e0af,b00872c5-e8ed-4fe0-a09b-040abe02d2f4,69e6f0f6-71fe-4d39-a4a7-d557377de019,Denise Bryant,0,2546.07,3.9,true,false,false,false,3/22/2016,38.85,55.59,2/9/2016,3be76fdf-6fe3-4629-ab91-ef4156e23536,4/4/2016,c7c153ec-c987-4135-9e93-f158c5d3148d,false
83b7ece5-84ed-4532-9984-025a48995cff,b8f98f80-d3fd-4d4f-a6b8-16c1fa45cc82,f4a918c1-750a-4908-8564-89073bb18430,Johnny Campbell,3,3781.96,6.84,true,false,false,true,11/21/2015,18.49,95.72,11/22/2015,ec9679af-37cd-4540-88e9-42cfabcfc834,7/29/2015,7cef696a-a210-40c3-aec2-7a7c09d62ba1,false
874e45c0-a79b-4570-926b-7c8159fc7d72,1eb37c4b-8443-42b6-864b-52cbed0ddfc8,8a1787e2-7a1a-4485-ba64-86ca2d834db1,Phillip Marshall,15,,,true,false,true,true,12/1/2015,85.69,98.68,11/2/2015,8daaa01c-d2a4-4e27-8aad-8e7f657abff0,,,false
3a929e40-5373-4bc5-8f11-68518104efbc,6ed0bf09-a084-490d-9417-79c3d31c8411,dec808ac-e8af-435a-a6a2-75226e025a48,Kathy Larson,8,,,false,true,true,false,4/14/2016,54.8,64.11,2/3/2016,c7aaaa1d-4e35-4f24-8121-cd3a2d67a294,,,false
e162d349-bc1a-4890-aea0-2efbe3f09b2d,1f774e3b-844e-45cb-9ec4-483aa61185f5,0eefdcc0-bd51-4d35-8b8c-0119bd79902d,Tina Bowman,15,,,false,true,true,true,5/12/2016,33.09,2.8,12/30/2015,7b99e747-82ac-484d-b620-51e83729137f,,,false
20a480e0-694f-4ef6-b48b-10189250e1b4,04c7bc9e-7308-4f43-ac12-d53ef4db7eba,c85e7a4d-5d40-4694-adca-fdb48db28f87,Margaret Edwards,14,,,false,true,true,true,1/28/2016,1.18,8.18,7/6/2015,76cd473d-9cc9-4011-bd0f-245781dfd069,,,false
119cbcc4-0fac-4165-a80d-c7b8e8304d35,6ccc38ff-ee9a-4884-a409-6fbe51e78634,a283f9a8-2608-451a-a7af-25912cf86631,Evelyn Morgan,13,6900.67,4.57,true,false,true,true,5/31/2016,20.1,78.02,9/7/2015,ff48d642-4780-472e-a209-ca85f4c70266,6/8/2016,a6704655-ba56-46ef-a8dd-8c383fafa48e,true
0cefcd86-baf7-43eb-a166-d0125e52ac50,58e454a3-7b42-4c51-9777-f3574091ce38,1c4c2350-a345-44a2-99f3-25cc37b3a535,Joan Miller,1,,,false,false,false,true,9/8/2015,76.73,84.72,10/20/2015,12d477ed-3632-48e1-9e1c-0c75135c8c60,,,true
0e20fb9b-bbe2-4ffa-8979-8fcb3e2e1a45,31715e76-ca86-4d20-bc0a-2e89394aa6fe,ac975f71-8045-4589-92cc-dd4756fc455c,Alice Clark,8,,,true,false,true,true,7/23/2015,13.71,56.36,9/16/2015,e9cc33de-a20b-4b6a-843b-f8e8b78a68a1,,,false
51478e3f-702e-43d5-9346-4a68ec3ea994,5c7920b7-a69e-4750-96ef-656394449779,c019f754-703f-4ab7-9981-52849dc811b6,Samuel George,14,,,false,true,false,true,7/3/2015,35.79,1.81,3/13/2016,3e7f3aa0-96be-494e-b302-0b1fa9bc1ea5,,,true
441b4dda-5e6a-4649-9fe0-16c58695c04d,0dcb6525-20a5-4c89-8a41-39d8bfcd8ac4,6b816ca1-8ca6-4f95-80d0-28c30febf3ae,Fred Banks,4,,,true,true,true,true,3/23/2016,85.25,15.09,4/12/2016,dfd8834b-5d90-4a21-9576-04da955660c0,,,true
a8e92f8b-cd38-408b-960f-cc6556955ff7,e031ead0-84ef-40aa-8894-b3155f0ab155,46144796-3746-490a-a8f4-0794b9f461bf,Christopher Brown,6,,,false,false,true,false,11/25/2015,46.05,38.0,10/17/2015,1ee2a077-a466-44f5-9c7d-dd91ed463e6b,,,true
b43596bb-df4a-4c93-9a59-0e8e4c1b2cbe,08fe6c92-66f3-4220-9896-ef7e7f934f81,6eb9c50f-2c27-4c24-8e45-a5f094a51ee3,Alice Owens,19,,,true,false,true,false,6/30/2015,4.8,9.56,5/28/2016,b63a29ab-c384-469f-967a-e1a0409ce896,,,true
87f47c51-24f9-498a-b286-85e9494ad753,71313180-4c71-44c1-9e14-d0275240fc4c,f673faed-b51e-4f86-9cf5-653f68a0f26a,Todd Alvarez,20,,,true,true,false,true,8/10/2015,39.88,16.06,8/8/2015,c61be839-23e5-49de-b621-2d58614d9fc5,,,true
d4de4371-91db-4a67-a42b-4e07835a6f18,46c354ec-d7b0-4343-8472-4841d35579aa,d4ee24db-c5fb-4a55-bc71-83b5fafa2647,Arthur Rogers,4,,,true,false,false,false,5/13/2016,28.3,50.48,7/1/2015,de91934c-3c3a-4561-a0fc-c247fcafd453,,,false
c34f39fa-8da5-4ed5-a510-245e68e1b924,6829efae-5e77-4f24-8fd1-92cde2312f9f,cdb832fe-3e2a-43b7-b53f-3574ecca54a4,Bruce Reynolds,6,,,true,true,true,true,7/17/2015,2.59,21.67,11/15/2015,2e33be61-60c5-4f78-b832-74296f6a1a2c,,,false
131dfed0-da86-49d7-bba8-7084f0c8e9cd,c2b9477e-a6f4-4d9c-8bce-9db50cdec49e,cb9d9d19-6c85-4af5-aacf-e986f4c80b36,Sara Fox,8,,,false,true,true,false,5/6/2016,77.24,92.75,5/17/2016,3350b1c8-25c5-4a65-97fb-03614ef7fcea,,,false
07267285-8b60-4cad-b523-1db03e4773fc,6fab98fa-0ee6-4c55-a302-6ef57cebcb5d,a2bda576-4853-4e72-959d-820d4377c964,Amanda Torres,6,,,true,false,true,true,5/4/2016,94.41,89.16,4/7/2016,f8f4738a-9c6b-4034-8586-7a85d2b67114,,,true
87816a78-2248-4d99-83a3-6c3093058266,2b24de22-b0df-4d36-82bc-29917783ddf7,716e8a30-08b3-4e78-98de-77866bc245f2,Shawn Morrison,13,,,false,false,false,false,10/8/2015,79.33,79.44,3/13/2016,2e05c2fa-b3ec-425a-874f-b88d37f91c5f,,,false
644bc441-98a2-4864-b023-40639f0614c6,ca313300-99e8-4d6a-b326-f7183db5aca4,21eca27f-0cbd-4080-8df0-b2450ab8ed2f,Doris Clark,4,,,false,false,false,false,6/20/2016,89.79,45.1,5/22/2016,32c94505-2dda-4619-bf3e-e961df13cc2d,,,false
ae742547-6bdc-47d0-bf16-4b4b69873805,67817602-1484-49ac-b754-4afadec9a089,0eefdcc0-bd51-4d35-8b8c-0119bd79902d,Paul Franklin,8,,,false,false,true,true,7/23/2015,26.18,52.45,7/14/2015,39340878-2dc5-4e46-8784-936ad854df19,,,false
78427543-9b19-46e6-abe7-b577c2db9dda,3b92e3be-ab60-4bbc-b676-89e0e761be3b,f173a72f-03d7-4ce5-b1f3-d4208f6efa12,Brian Gibson,1,,,true,false,true,true,3/8/2016,37.27,14.96,2/10/2016,028f0d69-8f4a-44e9-b17d-87bd0417a177,,,false
aeb8575d-d3bb-461e-a674-d029d6cdc35f,2e781010-2ce8-4457-81af-bd2e6063e188,716affc5-fb41-4584-a999-35c467f78424,Joseph Gordon,19,,,true,true,false,false,6/12/2016,46.13,3.25,4/7/2016,227430d9-31da-462b-bfcf-4d04d196c100,,,true
633c4e4d-8f03-4de9-8cfa-cc7a254ab54d,8401d0e1-5a55-4aad-9b10-f1c438ef5d27,d625a0b1-f1a1-4e9e-9af2-c5560488953d,Joshua Turner,17,,,true,false,true,false,8/8/2015,47.94,45.86,2/23/2016,f9dfc906-80e3-4b23-ae0a-9befa8ad3ae3,,,false
5af12238-cea3-4a95-820f-663aad08c9c8,418cf145-35e0-496b-b47a-5743f5c9f32e,3cca6798-4fad-4343-a9c2-2a29844b95f9,Jean Powell,20,,,false,false,true,false,1/16/2016,33.84,20.4,9/3/2015,a4db8f05-4e68-4a0a-a1b4-24c0402e8740,,,true
4df6d26a-3a4f-466c-bf54-68c56b992afd,8f363ea2-d68f-4aa1-823b-b86b5b27b067,93564c99-ff2f-4c4f-bb30-1fdbe3c123aa,Carl Pierce,13,,,true,true,false,false,6/26/2016,42.68,37.14,7/26/2015,63a16578-1ccc-40eb-a6f6-980f369366ae,,,true
2bdd182b-970c-4525-a3c7-73977b090dbf,01d154cf-931a-4533-b61d-72184f5b4837,030c48c2-9fd3-4650-a8bf-ec02a4341446,Brenda Howell,11,,,false,true,true,true,1/31/2016,23.85,62.05,5/1/2016,1cc74ad6-0ef6-42a2-823e-1e88ae7a62b8,,,false
7de94ab0-e8ee-474a-a7d0-3910a14dc8ac,2ee348da-4405-4545-8db4-3759dd92b5bd,346cdc36-f0b1-4ebd-9429-d545f29df147,Eric Rogers,7,,,true,true,false,true,5/3/2016,61.17,87.57,5/4/2016,8c4b6e6d-3830-4680-89ab-4f02eadf6c29,,,true
0a756f67-9922-4fc5-bee8-1f52faf9294e,abe56b2e-a10e-43f2-bbd3-f295ac3a9c8b,2374ff31-7783-4486-98c5-b5a7ed4fda06,Bobby Patterson,9,5353.09,7.78,true,false,false,true,1/3/2016,85.89,80.23,5/13/2016,7d1a4d84-a8b0-41e9-8e90-ed06932f28f7,6/12/2016,33441b0b-50db-4c8a-b39f-817784ed60f9,true
b8739fcc-37f7-4085-8560-28d39ebf5eac,04414fcc-aa1a-4ae8-9301-814da8f71379,a0be075f-f1eb-45e1-a1bd-9737ce5a367b,Paul Lopez,5,,,false,false,true,true,11/22/2015,80.09,36.3,12/14/2015,2e33be61-60c5-4f78-b832-74296f6a1a2c,,,true
b899a513-26ec-463f-9f9e-0e7b21a274d1,9af8e9c2-6e15-4b81-a6df-38f551e4e2f8,f4f3facf-ff37-4173-a990-45a13c85a884,Christine Gonzalez,11,,,false,true,false,true,12/21/2015,43.73,36.15,1/27/2016,67c50032-2fd8-475a-9416-2706c952b426,,,false
667b3996-3798-48bf-8def-2792fe75a2f0,6e4a1ef6-a027-4add-802d-5ec2632fc243,9f6d171a-aecf-4f53-9d3c-116be682e015,Teresa Adams,9,,,true,false,true,true,3/21/2016,32.52,44.86,3/27/2016,6d44e21e-f174-43c6-b9b7-4c226da5c554,,,false
c2c67e71-b0e4-40c0-b2fb-58cbf517a69b,a304a58b-e9ce-45bd-befa-9b35a0394721,be438466-6a8a-4a84-99de-8a8417cf474a,Rose Mitchell,19,,,true,true,false,false,2/8/2016,22.58,60.36,11/4/2015,14408811-7706-4b5a-946e-494c222d399b,,,false
35007221-22fc-4e77-a02a-c8a38d57a8fd,64454850-ed60-4b8c-88d5-577f1459c0b5,78c03812-cbc8-4d25-ac5c-d1bf1fba473a,Melissa Burns,16,,,false,false,true,true,8/31/2015,49.19,49.52,11/1/2015,3ba02dc1-ee5c-409d-b4bd-18ac0c1ec19b,,,false
91f976a2-dadb-4370-8df0-98f6c1192bfb,d290ef1a-b6b4-43a9-8e63-f09f8f2b90d3,0f5c3f04-8764-4642-844f-b189b8cdae00,Edward Cook,8,6288.91,2.81,true,true,false,true,1/17/2016,4.25,43.63,1/23/2016,1d89c32c-1f87-47f9-8deb-7a2c62c34d95,8/11/2015,3e7f3aa0-96be-494e-b302-0b1fa9bc1ea5,true
03765b57-93bc-4024-9a01-5fd792ae65b6,10f88cbd-e37f-4ddf-aefc-d2a99d9f335a,e76ed0d4-8192-4cde-ac04-f8930521debb,Aaron Cole,19,,,false,false,false,true,4/11/2016,89.01,42.7,10/7/2015,79d753db-146c-4ddd-a82b-d61e8bc51783,,,false
0bc544d4-677c-4388-8baa-345448e7309c,cd775115-5887-4101-9e61-8f0adc98d78a,042dd5e6-1877-4b6b-a2c7-024b26c35ede,Jose Welch,6,,,false,true,true,false,9/17/2015,97.55,62.79,7/29/2015,e9cc33de-a20b-4b6a-843b-f8e8b78a68a1,,,true
5ac7f3aa-64f8-468f-85b1-6fa2dbc924b5,e55b45ba-5046-484e-b8cb-6fa9d302ce58,59275df8-54f4-4d8c-96be-4d6ea978a2fe,Nicole Morales,12,,,true,true,true,false,5/29/2016,58.81,41.49,6/7/2016,54a3541a-6b25-4982-a7f0-31493c0b6d2c,,,true
bd48b51e-8515-4609-b384-a17f2f7bd884,068df1cf-6027-4d34-b72a-5d9d074bda8a,82738557-9fc5-4c2a-83b2-4f738f38473c,Emily Arnold,8,,,false,true,true,false,11/15/2015,78.33,57.63,7/20/2015,5e85a8b2-29f6-476c-ade7-d6b3b61a31d9,,,false
73c9a1e3-0ca8-4941-8fdc-e78ccc881092,582bbdde-1fe5-4251-8902-e32d549e1ef6,d625a0b1-f1a1-4e9e-9af2-c5560488953d,Patrick Lawrence,13,6326.38,1.18,false,true,false,true,8/17/2015,44.98,33.99,7/11/2015,85d4692f-2515-4401-8760-99db930a91b8,12/29/2015,87d77347-299e-4540-a5dc-70ad44171a1c,false
922abd5f-257b-4a4f-9f9c-9db3c551d280,8d25d05c-816a-49e0-af94-ac43bebd925e,a96bbc7a-b542-432b-b485-9e6b365f18d3,Jimmy Carter,9,,,false,false,false,false,11/9/2015,74.75,96.23,11/2/2015,b601502a-0f2b-4669-811d-edfa39ddf60a,,,true
b2441215-a33d-46de-b263-74e79783debf,58c4dcec-ae5f-46fd-b484-47b3b5aaa45b,cc3e8dae-1547-451d-8272-76450bdb3287,Brenda Stanley,1,5533.23,7.12,false,false,true,true,4/14/2016,92.14,98.14,6/28/2016,81e437f8-b76b-4baf-ab08-1e850b1b6db8,5/25/2016,698a41fd-a9e7-487f-a7e1-496a417f89ae,true
152b0946-9fbf-44c0-beda-4b336f31e05d,c5c78992-01f3-4835-9f92-d28a18f80e13,47d269c4-3d0b-4fad-834d-475dbea01a6d,Annie George,4,,,true,true,true,true,2/13/2016,69.79,41.9,7/19/2015,7e446b27-830f-4a75-9170-2fbe1db09423,,,true
b57980ab-d5ff-443a-8be6-4bb396d480a9,69842a8e-1ea7-4e10-a7eb-c216c10429b6,82a39967-da67-400b-bf69-a879a094c3ae,Nancy Foster,10,,,true,false,true,true,2/3/2016,66.57,30.21,7/8/2015,ad12f32e-1ed8-4731-8a6e-3934ccdada2c,,,true
8bfab0f7-28e1-4bd4-b428-cab0fcbba242,b711ef53-6509-489b-849a-aceb84c29b1b,d3dd84b9-e429-4b19-b182-102ee3ccecea,Roy Wilson,1,,,false,false,false,false,8/25/2015,96.17,32.0,11/8/2015,09b725e1-5b45-49d9-a216-79b64e1bc419,,,true
e66741e5-d2b4-412d-a3f9-a49492d72098,888e4027-5844-4808-95b5-da78268be253,a96bbc7a-b542-432b-b485-9e6b365f18d3,Ruth Romero,14,,,true,false,true,true,3/24/2016,81.26,1.21,1/11/2016,1e80ac98-be4e-45f9-a7d1-6a979306fe44,,,false
58f6bad5-9257-42a3-bcdc-bdb425902a03,830a05ee-a12b-4d48-875b-4b1d82ea03c4,5e04f2a8-5d5c-458d-bca2-e1cfd20a9a2f,Peter Mason,14,,,false,true,true,true,8/21/2015,72.27,7.85,7/28/2015,3ccee177-55dd-4d0c-abfa-b90c9c0b13fb,,,true
3b5e9043-3ea1-4ff2-a60c-1a60bbb1fa0f,904992ba-7ffe-4fb2-b0c1-c95f8a715f53,9d859ad2-8955-412e-861d-4cfcf81b7b8b,Brenda Anderson,8,3758.23,5.84,true,true,false,true,3/4/2016,54.8,70.91,8/1/2015,bf446993-5fe8-478a-b531-8ceb819d10ba,7/5/2015,bc2415f8-884b-4359-911c-249588dc3cce,true
5ab176dd-6816-4395-aabe-a7474a87d7df,818a184c-7839-4f6e-9414-645acbd58074,cad9734f-edfd-4e07-962e-3eb147ce93a9,Larry Lane,10,,,true,false,true,false,4/7/2016,87.24,7.14,12/16/2015,3d762bf1-c432-4368-b6ff-ca9462adc404,,,false
fac63ac3-937c-45e5-bef3-33d0017315d4,45bf033b-50f0-4f82-a4ab-bca7b69e7fd8,068f9248-7881-4bd6-9fdf-5923e1868e91,Frances Kennedy,1,,,false,false,true,true,10/2/2015,33.71,97.63,5/27/2016,edfa5ca1-789f-4cf5-b767-9ec6e9214b46,,,true
29493c20-7270-47f2-96d4-d46b95afc05b,262d25bc-74b7-4cdd-9709-6dbeaf5a7c3a,be61e651-5aac-4eee-9d81-8690295a1fef,Randy Bennett,15,,,true,false,true,true,6/13/2016,91.72,71.77,9/21/2015,34b358a3-928a-4598-8379-b771bbceb532,,,false
cf2d8162-6c9d-431f-acf1-7e6340c5fed3,395b99cf-1b6b-48fe-ae1c-c6b99d11eff1,99b6b3df-100f-4e0a-bdc9-00e49c90cfcb,Henry Frazier,6,,,true,true,false,false,11/19/2015,74.22,58.66,9/23/2015,81e437f8-b76b-4baf-ab08-1e850b1b6db8,,,false
95d3550e-bf5d-4a9a-8e48-d437a908f57b,0ae34b24-6ff8-4f0f-9156-a6163b773119,b239d15b-9b16-4331-8be3-e0755b2f495f,Edward Lewis,20,7742.5,7.86,true,false,false,true,6/20/2016,20.89,21.16,7/6/2015,18466cbc-2b8b-4700-8d62-4a975c4cd26a,8/16/2015,cece52fb-b850-44ed-88c3-aa2f351d21a3,true
e8ce1740-01a2-43c4-a8e7-455b0a785c46,296d8bbe-20fc-445c-9ed3-f1d611aa6dfa,44d175be-fd64-45a2-92ec-99ac6946479a,Susan Sanders,16,,,true,true,false,false,11/21/2015,51.96,26.49,1/24/2016,ac46bc3b-8199-44a4-87e0-fe4100cbdcfd,,,true
c5a4aa6d-b7e0-4d69-bee2-9ece1304fcae,ae751d06-6764-4fac-aa63-607359817f34,3b870795-617a-41f7-b7c2-67b5f5304292,Julie Duncan,19,,,false,false,true,false,2/22/2016,8.39,97.8,3/17/2016,a7f57a23-7f66-4010-a380-ca2d79c63fc1,,,false
07698364-2467-4dd2-b581-06c7bcca503a,e4bf3ec2-03fe-46a5-837e-5e2ffc1e8ab1,dd34456f-51e5-4871-ab6d-0d9b3dcabb06,Sandra Mccoy,3,,,false,true,false,true,10/12/2015,81.08,48.6,5/23/2016,e6bad644-dfc7-47fe-857f-5771ced380cb,,,true
bbda7a12-4fc4-4922-8e2b-b63d8a032e4b,0e4e1e68-37cd-4a20-9249-4ea786387c0f,dface489-0f21-4c18-b83d-68cf3338bb07,Jonathan Lewis,11,,,true,true,true,false,5/20/2016,65.38,71.97,12/27/2015,4cfb7fe3-904d-49b8-b4cb-bee272e79d7c,,,true
677f872d-cca2-4f84-a8f9-09b5a93ee436,83bd89fa-f10a-4773-bc11-3f3d7d00b193,baa05803-bf14-4f32-a060-e8f3d5393e1a,Martin Lopez,0,,,true,false,false,false,4/16/2016,24.51,13.18,5/23/2016,ba46fd29-24f9-42c1-9d8f-762f930a236d,,,true
a5ef71b0-a42e-4bdf-83ee-317d8f87c7f8,a263005b-a2de-4b51-a844-f68ae2502719,92c6b6f4-fc22-4225-94ca-2f11f5b8970c,Anna Reed,14,,,false,true,true,true,8/9/2015,46.75,79.73,5/16/2016,716c7fd2-23db-4539-b0e4-a201adba099c,,,true
c085f232-cd69-4262-bfc7-5eb29cc8e245,208f2f2d-993a-41c1-b9e7-ac8625dbe365,288e469e-35a9-4a14-9496-4ad3e41255dc,Raymond Shaw,0,,,false,false,true,true,7/7/2015,51.4,39.79,3/4/2016,e083967e-1649-4b4e-892e-8e77de5be578,,,true
9f8a6384-ef88-49b7-afc1-3252c24a9e3f,7c20f010-6695-4333-b9dc-16eb65a0d71f,c0921fc4-bc21-4b97-aec6-ba99897010b9,Frank Mitchell,11,,,true,false,false,true,2/1/2016,91.91,57.18,3/7/2016,eaa9d0a5-f4b5-4fb5-af14-3811ad54095a,,,true
20a480e0-694f-4ef6-b48b-10189250e1b4,247b8c96-57a3-4f67-bfb1-dbf66345b1bf,722edb6e-180a-4ffe-b5e5-01c33fcf94f0,Kevin Lewis,7,,,false,true,false,false,12/31/2015,84.13,26.51,1/16/2016,ce472107-5592-4cb7-8cfe-74c1b8c305fe,,,false
98099968-bfc1-43b3-b915-334d2aa598b8,b74bed8d-8063-4a7b-9f6b-b3644c601015,c1ccbea2-0111-4c5b-aa37-37a45d4ed99e,James Bradley,19,,,false,true,true,false,3/17/2016,62.45,52.44,3/17/2016,60e7d625-dbc3-4a70-a7a7-2437498caa2c,,,false
